1099869,grp-a001-02-000000020012882,nad-a001-02-000000124622464,20,0,LG생활건강 리튠 키즈궁중발효녹용 어린이홍삼,,1660,False,0,2021-02-26T06:52:45Z,,82497463880,4952943758,[LG생활건강] 리튠 키즈 궁중 발효 녹용 6년근 홍삼 농축액 망고맛 600ml x1 (1개월분),https://shopping-phinf.pstatic.net/main_8249746/82497463880.3.jpg,https://smartstore.naver.com/main/products/4952943758,https://m.smartstore.naver.com/main/products/4952943758,64000,0,식품,건강식품,건강음료,,50000006,50000023,50001897,,식품>음료>건강/기능성음료>기타건강/기능성음료
1099869,grp-a001-02-000000020012882,nad-a001-02-000000124622465,20,0,리튠 키즈 프로바이오틱스X1 어린이유산균 아연,,2200,False,0,2021-02-26T06:52:45Z,,82494077410,4949557311,[LG생활건강] 리튠 키즈 프로바이오틱스 아연 함유 56g 28포 x1 (28일분),https://shopping-phinf.pstatic.net/main_8249407/82494077410.3.jpg,https://smartstore.naver.com/main/products/4949557311,https://m.smartstore.naver.com/main/products/4949557311,22100,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622642,20,1,"LG생활건강 리튠 멀티비타민&미네랄,리버 세트",,2020,False,0,2021-02-26T06:53:32Z,,82504218728,4959698518,[LG생활건강] 리튠 멀티비타민&미네랄 63g + 리버 51g 세트 (총 2개월분),https://shopping-phinf.pstatic.net/main_8250421/82504218728.1.jpg,https://smartstore.naver.com/main/products/4959698518,https://m.smartstore.naver.com/main/products/4959698518,40950,0,식품,건강식품,영양제,기타건강보조식품,50000006,50000023,50001092,50002615.0,식품>건강식품>영양제>기타건강보조식품
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622643,20,1,"LG생활건강 리튠 멀티비타민&미네랄, 아이세트",,1880,False,0,2021-02-26T06:53:32Z,,82504191358,4959671149,[LG생활건강] 리튠 멀티비타민&미네랄 63g + 아이 30g 세트 (총 2개월분),https://shopping-phinf.pstatic.net/main_8250419/82504191358.1.jpg,https://smartstore.naver.com/main/products/4959671149,https://m.smartstore.naver.com/main/products/4959671149,39690,0,식품,건강식품,영양제,기타건강보조식품,50000006,50000023,50001092,50002615.0,식품>건강식품>영양제>기타건강보조식품
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622644,20,1,LG생활건강 리튠 멀티비타민&미네랄 x2,,4810,False,0,2021-02-26T06:53:32Z,,82638210767,5093688918,[LG생활건강] 리튠 멀티비타민&미네랄 63g 90정 x2 (2개월분),https://shopping-phinf.pstatic.net/main_8263821/82638210767.5.jpg,https://smartstore.naver.com/main/products/5093688918,https://m.smartstore.naver.com/main/products/5093688918,49000,0,식품,건강식품,비타민제,멀티비타민,50000006,50000023,50001090,50002425.0,식품>건강식품>비타민제>멀티비타민
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622645,20,0,LG생활건강 리튠 메가비타민D 마그네슘 1박스,,4850,False,1,2021-02-26T06:53:32Z,,82621209284,5076687600,LG생활건강 리튠 뼈건강 비타민D 마그네슘 (2개월분),https://shopping-phinf.pstatic.net/main_8262120/82621209284.14.jpg,https://smartstore.naver.com/main/products/5076687600,https://m.smartstore.naver.com/main/products/5076687600,18900,0,식품,건강식품,영양제,마그네슘,50000006,50000023,50001092,50002444.0,식품>건강식품>영양제>마그네슘
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622647,20,1,,,3090,False,0,2021-02-26T06:53:32Z,,82497259257,4952739158,[기억력 개선에 눈 건조함까지] 리튠 알티지 오메가3 2박스+베리어블 츄어블 아이 1박스 증정,https://shopping-phinf.pstatic.net/main_8249725/82497259257.4.jpg,https://smartstore.naver.com/main/products/4952739158,https://m.smartstore.naver.com/main/products/4952739158,57800,0,식품,건강식품,영양제,오메가3,50000006,50000023,50001092,50002447.0,식품>건강식품>영양제>오메가3
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622648,20,1,LG생활건강 리튠 멀티비타민&미네랄 90정,,2140,False,0,2021-02-26T06:53:32Z,,82497217152,4952697053,[LG생활건강] 리튠 멀티비타민&미네랄 63g 90정 x1 (1개월분),https://shopping-phinf.pstatic.net/main_8249721/82497217152.1.jpg,https://smartstore.naver.com/main/products/4952697053,https://m.smartstore.naver.com/main/products/4952697053,24500,0,식품,건강식품,비타민제,멀티비타민,50000006,50000023,50001090,50002425.0,식품>건강식품>비타민제>멀티비타민
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622649,20,0,LG생활건강 리튠 메가비타민D마그네슘,,6610,False,1,2021-02-26T06:53:32Z,,82493733687,4949213679,LG생활건강 리튠 뼈건강 비타민D 마그네슘 (2개월분),https://shopping-phinf.pstatic.net/main_8249373/82493733687.13.jpg,https://smartstore.naver.com/main/products/4949213679,https://m.smartstore.naver.com/main/products/4949213679,39000,0,식품,건강식품,영양제,마그네슘,50000006,50000023,50001092,50002444.0,식품>건강식품>영양제>마그네슘
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622889,20,1,LG생활건강 리튠 프로바이오틱스듀얼 유산균X2,,3680,False,0,2021-02-26T06:54:17Z,,82623441761,5078920063,"리튠 프로바이오틱스 듀얼 프리미엄 2개입 기획세트 (60정, 2개월분)",https://shopping-phinf.pstatic.net/main_8262344/82623441761.6.jpg,https://smartstore.naver.com/main/products/5078920063,https://m.smartstore.naver.com/main/products/5078920063,54500,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622891,20,1,LG생활건강 리튠 프로바이오틱스 2박스,,2770,False,0,2021-02-26T06:54:17Z,,82507659336,4963139034,"리튠 프로바이오틱스 4박스 (120포,4개월분)",https://shopping-phinf.pstatic.net/main_8250765/82507659336.jpg,https://smartstore.naver.com/main/products/4963139034,https://m.smartstore.naver.com/main/products/4963139034,59600,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622892,20,1,LG생활건강 리튠 프로바이오틱스 유산균 30포,,2770,False,0,2021-02-26T06:54:17Z,,82497319242,4952799143,리튠 프리바이오틱스 2박스 + 프로바이오틱스 2박스,https://shopping-phinf.pstatic.net/main_8249731/82497319242.jpg,https://smartstore.naver.com/main/products/4952799143,https://m.smartstore.naver.com/main/products/4952799143,57600,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622893,20,1,"LG생활건강 리튠 프로바이오틱스 듀얼, 유산균",,4660,False,1,2021-02-26T06:54:17Z,,82497078945,4952558846,LG생활건강 리튠 프로바이오틱스 듀얼 프리미엄,https://shopping-phinf.pstatic.net/main_8249707/82497078945.5.jpg,https://smartstore.naver.com/main/products/4952558846,https://m.smartstore.naver.com/main/products/4952558846,41600,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622914,20,0,,,5700,False,0,2021-02-26T06:54:33Z,,82927067904,5382574735,"리튠 알티지오메가 트리플 더블업 기획세트 (180정, 6개월분)",https://shopping-phinf.pstatic.net/main_8292706/82927067904.14.jpg,https://smartstore.naver.com/main/products/5382574735,https://m.smartstore.naver.com/main/products/5382574735,86000,0,식품,건강식품,영양제,오메가3,50000006,50000023,50001092,50002447.0,식품>건강식품>영양제>오메가3
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622915,20,1,LG생활건강 리튠 알티지 오메가트리플더블업x2,,4660,False,0,2021-02-26T06:54:33Z,,82927043665,5382550496,"리튠 알티지오메가 트리플 더블업 2박스 (120정, 4개월분)",https://shopping-phinf.pstatic.net/main_8292704/82927043665.3.jpg,https://smartstore.naver.com/main/products/5382550496,https://m.smartstore.naver.com/main/products/5382550496,57800,0,식품,건강식품,영양제,오메가3,50000006,50000023,50001092,50002447.0,식품>건강식품>영양제>오메가3
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622916,20,0,,,3480,False,0,2021-02-26T06:54:33Z,,82927029107,5382535938,LG생활건강 리튠 초임계 알티지 오메가 트리플 (2개월),https://shopping-phinf.pstatic.net/main_8292702/82927029107.22.jpg,https://smartstore.naver.com/main/products/5382535938,https://m.smartstore.naver.com/main/products/5382535938,39900,0,식품,건강식품,영양제,오메가3,50000006,50000023,50001092,50002447.0,식품>건강식품>영양제>오메가3
